timeStamp,paleo_users,dtmonth,healthy_index,snack_food_index,paleo,gluten,donut,aquafina,soda,atkins_diet,pepsi,aspartame,lays,izze,sobe,cheetos,pretzel,quinoa,kale,dairy,vegetables,gatorade,doritos,lipton
3/3/15 0:00,3476,3/1/15,39717,24481,10776,8791,11804,149,,258,,172,,129,371,5076,2288,2165,5131,9212,12854,4919,5313,486
3/4/15 0:00,3450,3/1/15,36014,30587,10359,8439,18905,147,,78,,200,,100,460,4972,2360,2783,5035,8957,9398,4346,4350,478
3/5/15 0:00,3770,3/1/15,36621,24054,10451,9308,11840,198,,137,,193,,117,365,4989,2467,2127,4996,10161,9739,3894,4758,550
3/6/15 0:00,3454,3/1/15,35384,23262,9996,8967,11554,114,,78,,167,,99,341,4983,2589,1965,5295,8446,9161,3627,4136,545
3/7/15 0:00,3554,3/1/15,34218,20770,12344,7773,11531,142,,122,,243,,152,350,3663,2098,1576,4581,7114,7944,3317,3478,497
3/8/15 0:00,3588,3/1/15,30002,22679,10350,7052,10303,113,,97,,232,,377,396,6051,2198,1507,4488,7860,6605,4921,4127,290
3/9/15 0:00,3703,3/1/15,37670,22733,10625,10102,11045,116,,559,,439,,100,616,5270,2383,2135,5886,10676,8922,4654,4035,513
3/10/15 0:00,3426,3/1/15,39018,22746,11736,8727,11375,119,,161,,304,,358,435,4934,2836,2300,8823,12074,7432,4127,3601,410
3/11/15 0:00,5203,3/1/15,42536,33513,13952,8832,17636,133,,104,,222,,116,482,4242,3475,2554,8314,10792,8884,4214,8160,443
3/12/15 0:00,5531,3/1/15,48048,41973,15057,10906,17428,100,,130,,194,,110,439,10136,5117,3020,10229,9424,8836,11511,9292,479
3/13/15 0:00,5756,3/1/15,37370,30405,12882,8930,11460,116,,91,,221,,105,407,7200,4250,2062,5900,8396,7596,11745,7495,447
3/14/15 0:00,3835,3/1/15,36327,24205,12074,9283,9613,99,,207,,268,,195,417,6177,2766,1476,6368,8512,7126,7347,5649,375
3/15/15 0:00,3235,3/1/15,35730,28341,9881,9365,14087,130,,46,,349,,123,459,5287,2402,1573,7751,7426,7160,5245,6565,286
3/16/15 0:00,5517,3/1/15,39095,33448,13121,10794,18198,158,,1137,,251,,66,441,5445,3375,2144,5209,42945,7827,13595,6430,858
3/17/15 0:00,4972,3/1/15,40801,27078,13227,10070,13517,387,,100,,230,,96,444,5658,2483,2013,6703,21286,8788,8255,5420,539
3/18/15 0:00,4465,3/1/15,36983,24883,12924,9647,11737,139,,151,,260,,59,379,5885,2437,2134,5118,10852,7160,7068,4824,556
3/19/15 0:00,3832,3/1/15,36298,26311,11661,9002,13085,134,,344,,361,,179,859,6391,2815,2208,5080,8744,8347,8991,4020,896
3/20/15 0:00,5283,3/1/15,35123,22444,10564,9606,11050,98,,86,,348,,144,612,5041,2400,1837,5196,9015,7920,10081,3953,951
3/21/15 0:00,3162,3/1/15,35632,20827,11250,7134,10206,134,,59,,229,,177,369,4795,2287,1383,4006,6767,11859,5284,3539,418
3/22/15 0:00,3556,3/1/15,39970,24973,11243,8194,11964,115,,125,,183,,96,388,6513,2459,1892,4143,7276,14498,4670,4037,459
3/23/15 0:00,3920,3/1/15,42232,22585,10922,9649,10007,167,,191,,194,,94,535,6023,2377,2437,5641,10184,13583,3430,4178,474
3/24/15 0:00,3958,3/1/15,39483,26097,11085,9439,10608,183,,65,,299,,86,437,6599,3817,3725,5612,9124,9622,5097,5073,637
3/25/15 0:00,4058,3/1/15,38149,26134,11969,9070,13141,155,,72,,198,,67,436,5831,2560,2999,5444,8584,8667,4521,4602,528
3/26/15 0:00,3743,3/1/15,34118,32736,10877,7852,12583,128,,238,,169,,123,536,5495,2544,2184,5070,7826,8135,5350,12114,723
3/27/15 0:00,3411,3/1/15,32640,32163,10244,7866,13984,194,,75,,217,,389,540,5632,2504,2051,5053,7557,7426,4392,10043,1112
3/28/15 0:00,2971,3/1/15,33312,27497,10366,7499,13016,160,,110,,249,,157,386,6224,2671,1697,5874,7045,7876,3849,5586,319
3/29/15 0:00,3165,3/1/15,31930,29388,10462,6866,15578,112,,87,,185,,311,378,5206,4774,1748,4888,6427,7966,4402,3830,379
3/30/15 0:00,3902,3/1/15,35629,27969,10964,7876,12537,128,,81,,487,,238,389,6249,4029,2424,6126,8238,8239,3420,5154,458
3/31/15 0:00,3770,3/1/15,41259,37328,9785,11627,22407,113,,366,,224,,100,329,6866,3520,2412,7372,9740,10063,3563,4535,478
4/1/15 0:00,3881,4/1/15,40333,27916,9565,10299,13085,125,,183,,230,,141,344,7302,3132,2664,9149,12477,8656,4667,4397,659
4/2/15 0:00,5434,4/1/15,42433,29861,12007,11884,15415,126,,60,,234,,155,315,7237,3001,2015,6183,9665,10344,3621,4208,877
4/3/15 0:00,3714,4/1/15,33458,25489,8684,10402,12207,122,,110,,209,,109,297,6621,2953,1894,4972,8345,7506,3040,3708,835
4/4/15 0:00,3354,4/1/15,30978,25266,8425,9026,11741,111,,168,,184,,79,598,5514,3010,1673,5297,7275,6557,3099,5001,921
4/5/15 0:00,3166,4/1/15,29442,24802,8108,8024,12862,155,,522,,136,,90,376,5352,3163,1404,4978,7064,6928,4038,3425,729
4/6/15 0:00,3441,4/1/15,33351,23012,9781,8473,11260,140,,509,,207,,111,258,5026,2885,1836,4579,8500,8682,3109,3841,705
4/7/15 0:00,3602,4/1/15,34537,22825,9297,8593,10413,206,,254,,180,,118,327,4417,4044,2060,6435,7951,8152,3323,3951,814
4/8/15 0:00,3486,4/1/15,33929,23031,9461,8455,10922,132,,439,,179,,81,301,4355,2941,2155,6474,8410,7384,3874,4813,645
4/9/15 0:00,3236,4/1/15,33863,23430,8214,8363,10405,101,,1194,,167,,78,337,4590,4094,2676,5925,8404,8685,3729,4341,710
4/10/15 0:00,3096,4/1/15,31265,20685,8489,8272,10537,152,,180,,156,,180,299,4136,2515,1809,5978,7824,6717,3245,3497,544
4/11/15 0:00,2696,4/1/15,26971,24816,7995,7046,10567,142,,299,,154,,143,363,7830,2694,2217,3960,5981,5753,2759,3725,373
4/12/15 0:00,2835,4/1/15,26505,21538,8172,6207,11708,135,,567,,130,,128,356,3788,2685,1670,4126,6920,6330,3297,3357,335
4/13/15 0:00,3533,4/1/15,32561,23409,8643,8409,11778,362,,500,,353,,167,352,5068,2482,2266,5363,8401,7880,3095,4081,1029
4/14/15 0:00,4032,4/1/15,37049,24862,8732,11659,15014,161,,131,,440,,82,332,4177,2524,2054,5691,9684,8913,2864,3147,978
4/15/15 0:00,3419,4/1/15,34337,22747,8688,10026,12525,137,,433,,689,,84,344,4753,2322,2112,6256,8660,7255,3792,3147,707
4/16/15 0:00,3862,4/1/15,32849,23217,9693,8232,11992,109,,115,,318,,150,347,4511,3370,2011,5892,8249,7021,4311,3344,1007
4/17/15 0:00,3799,4/1/15,34490,25318,10743,8597,11989,106,,529,,236,,121,354,5162,4009,1836,4732,7169,8582,3392,4158,820
4/18/15 0:00,4502,4/1/15,30009,21341,10993,7101,10321,116,,294,,213,,198,390,4049,3220,1351,3904,6584,6660,3177,3751,345
4/19/15 0:00,2989,4/1/15,28402,20071,10020,6547,10559,183,,160,,232,,114,391,3524,2412,1726,3953,6095,6156,3561,3576,442
4/20/15 0:00,3663,4/1/15,33954,92630,10546,8416,74279,118,,124,,833,,77,272,4731,8385,1934,5357,7309,7701,4409,5235,844
4/21/15 0:00,3616,4/1/15,36516,33356,9959,9452,15836,119,,232,,487,,72,287,4390,8721,2549,6152,8479,8404,3612,4409,512
4/22/15 0:00,4489,4/1/15,38036,25553,11420,8771,13318,476,,942,,151,,104,321,4295,4582,2142,6265,8894,9438,3650,3358,398
4/23/15 0:00,4890,4/1/15,38809,24438,11952,9605,12980,369,,443,,168,,56,261,4036,2818,2158,5787,11666,9307,3474,4604,909
4/24/15 0:00,5634,4/1/15,36524,24292,13868,8831,13115,230,,1040,,8616,,123,311,4138,3870,2061,4720,7850,7044,4459,3169,449
4/25/15 0:00,3532,4/1/15,32101,20184,11858,7913,10267,120,,528,,5164,,151,276,3728,3036,1660,3714,6223,6956,2919,3153,471
4/26/15 0:00,3630,4/1/15,32678,44124,11168,7936,10187,107,,323,,1868,,111,320,3503,26395,1791,4514,6127,7269,3272,4039,341
4/27/15 0:00,3942,4/1/15,35555,31562,12037,8637,10694,395,,417,,2750,,62,275,4405,11870,2093,5136,7088,7652,3389,4593,345
4/28/15 0:00,4046,4/1/15,41936,32514,12091,8899,14069,171,,485,,1714,,95,266,10177,3758,2055,5236,7802,13655,3175,4510,397
4/29/15 0:00,3638,4/1/15,36716,24340,10164,10552,11483,125,,566,,1269,,189,283,6143,3104,2038,5683,8049,8279,3154,3610,496
4/30/15 0:00,3442,4/1/15,32812,22994,10361,7968,10061,235,,317,,817,,95,348,4266,4575,1907,5412,10265,7164,3324,4092,521
,3713,,,,,,,,,,,,,,,,,,,,,,,
,3808,,,,,,,,,,,,,,,,,,,,,,,
,3497,,,,,,,,,,,,,,,,,,,,,,,
,3999,,,,,,,,,,,,,,,,,,,,,,,
,3719,,,,,,,,,,,,,,,,,,,,,,,
,3517,,,,,,,,,,,,,,,,,,,,,,,
,4346,,,,,,,,,,,,,,,,,,,,,,,
,4555,,,,,,,,,,,,,,,,,,,,,,,
,3359,,,,,,,,,,,,,,,,,,,,,,,
